Timestamp,Noureddine_Rojbani_TS06_soil_moisture_10cm,Noureddine_Rojbani_TS07_soil_moisture_20cm,Noureddine_Rojbani_TS08_soil_moisture_30cm
2024-10-05T00:00:00,27,28.6,28.4
2024-10-05T00:30:00,26.8,28.5,28.4
2024-10-05T01:00:00,26.6,28.5,28.4
2024-10-05T01:30:00,26.3,28.4,28.4
2024-10-05T02:00:00,26.1,28.3,28.4
2024-10-05T02:30:00,26,28.3,28.4
2024-10-07T04:00:00,26.1,27.9,27.7
2024-10-07T04:30:00,25.9,27.8,27.7
2024-10-07T05:00:00,25.7,27.7,27.7
2024-10-07T05:30:00,25.5,27.7,27.7
2024-10-07T06:00:00,25.4,27.6,27.7
2024-10-07T06:30:00,25.2,27.5,27.7
2024-10-07T07:00:00,25,27.5,27.7
2024-10-07T07:30:00,24.9,27.4,27.7
2024-10-07T08:00:00,24.7,27.3,27.7
2024-10-07T08:30:00,24.5,27.2,27.7
2024-10-07T09:00:00,24.4,27.1,27.7
2024-10-07T09:30:00,24.3,27.1,27.7
2024-10-07T10:00:00,24.2,27,27.6
2024-10-07T10:30:00,24.2,26.9,27.6
2024-10-07T11:00:00,24.3,26.8,27.6
2024-10-07T11:30:00,24.6,26.8,27.6
2024-10-07T12:00:00,24.9,26.7,27.5
2024-10-07T12:30:00,25.4,26.6,27.5
2024-10-07T13:00:00,26,26.6,27.5
2024-10-07T13:30:00,26.7,26.6,27.5
2024-10-07T14:00:00,27.3,26.6,27.4
2024-10-07T14:30:00,28,26.6,27.4
2024-10-07T15:00:00,28.6,26.7,27.4
2024-10-07T15:30:00,29.2,26.7,27.3
2024-10-07T16:00:00,29.8,26.8,27.3
2024-10-07T16:30:00,30.3,26.9,27.3
2024-10-07T17:00:00,30.6,27,27.3
2024-10-07T17:30:00,30.8,27.2,27.3
2024-10-07T18:00:00,30.9,27.3,27.3
2024-10-07T18:30:00,30.9,27.4,27.3
2024-10-07T19:00:00,30.9,27.6,27.3
2024-10-07T19:30:00,30.7,27.7,27.3
2024-10-07T20:00:00,30.5,27.8,27.3
2024-10-07T20:30:00,30.2,27.9,27.3
2024-10-07T21:00:00,29.8,28,27.4
2024-10-07T21:30:00,29.5,28,27.4
2024-10-07T22:00:00,29.1,28.1,27.4
2024-10-07T22:30:00,28.8,28.1,27.5
2024-10-07T23:00:00,28.4,28.1,27.5
2024-10-07T23:30:00,28.1,28.1,27.5
2024-10-08T00:00:00,27.8,28.1,27.5
2024-10-08T00:30:00,27.6,28.1,27.6
2024-10-08T01:00:00,27.3,28,27.6
2024-10-08T01:30:00,27.1,28,27.6
2024-10-08T02:00:00,26.9,27.9,27.6
2024-10-08T02:30:00,26.6,27.9,27.6
2024-10-08T03:00:00,26.4,27.8,27.6
2024-10-08T04:00:00,26.1,27.7,27.7
2024-10-08T04:30:00,25.9,27.7,27.7
2024-10-08T05:00:00,25.8,27.6,27.7
2024-10-08T05:30:00,25.6,27.5,27.7
2024-10-08T06:00:00,25.5,27.5,27.7
2024-10-08T06:30:00,25.3,27.4,27.6
2024-10-08T07:00:00,25.2,27.3,27.6
2024-10-08T07:30:00,25,27.3,27.6
2024-10-08T08:00:00,24.9,27.2,27.6
2024-10-08T08:30:00,24.8,27.1,27.6
2024-10-08T09:00:00,24.7,27.1,27.6
2024-10-08T09:30:00,24.6,27,27.5
2024-10-08T10:00:00,24.5,26.9,27.5
2024-10-08T10:30:00,24.5,26.9,27.5
2024-10-08T11:00:00,24.7,26.8,27.5
2024-10-08T11:30:00,24.9,26.7,27.5
2024-10-08T12:00:00,25.3,26.7,27.4
2024-10-08T12:30:00,25.8,26.6,27.4
2024-10-08T13:00:00,26.3,26.6,27.4
2024-10-08T13:30:00,26.8,26.6,27.4
2024-10-08T14:00:00,27.3,26.6,27.3
2024-10-08T14:30:00,27.8,26.6,27.3
2024-10-08T15:00:00,28.4,26.6,27.3
2024-10-08T15:30:00,28.9,26.7,27.3
2024-10-08T16:00:00,29.4,26.8,27.2
2024-10-08T16:30:00,29.7,26.9,27.2
2024-10-08T17:00:00,30.1,27,27.2
2024-10-08T17:30:00,30.3,27.1,27.2
2024-10-08T18:00:00,30.5,27.2,27.2
2024-10-08T18:30:00,30.6,27.3,27.2
2024-10-08T19:00:00,30.5,27.5,27.2
2024-10-08T19:30:00,30.5,27.5,27.2
2024-10-08T20:00:00,30.3,27.7,27.2
2024-10-08T20:30:00,30.1,27.7,27.3
2024-10-08T21:00:00,29.9,27.8,27.3
2024-10-08T21:30:00,29.6,27.9,27.3
2024-10-08T22:00:00,29.3,27.9,27.3
2024-10-08T22:30:00,29.1,28,27.4
2024-10-08T23:00:00,28.9,28,27.4
2024-10-08T23:30:00,28.6,28,27.4
2024-10-09T00:00:00,28.4,28,27.4
2024-10-09T00:30:00,28.3,28,27.5
2024-10-09T01:00:00,28.1,28,27.5
2024-10-09T01:30:00,28,28,27.5
2024-10-09T02:00:00,27.8,28,27.5
2024-10-09T02:30:00,27.7,28,27.5
2024-10-09T04:00:00,27.2,27.9,27.6
2024-10-09T04:30:00,27,27.8,27.6
2024-10-09T05:00:00,26.9,27.8,27.6
2024-10-09T05:30:00,26.8,27.7,27.6
2024-10-09T06:00:00,26.7,27.7,27.6
2024-10-09T06:30:00,26.6,27.6,27.6
2024-10-09T07:00:00,26.5,27.6,27.6
2024-10-09T07:30:00,26.4,27.5,27.6
2024-10-09T08:00:00,26.3,27.5,27.6
2024-10-09T08:30:00,26.3,27.5,27.6
2024-10-09T09:00:00,26.2,27.4,27.6
2024-10-09T09:30:00,26.1,27.4,27.6
2024-10-09T10:00:00,26.1,27.3,27.6
2024-10-09T10:30:00,26.1,27.3,27.5
2024-10-09T11:00:00,26.2,27.2,27.5
2024-10-09T11:30:00,26.3,27.2,27.5
2024-10-09T12:00:00,26.5,27.2,27.5
2024-10-09T12:30:00,26.8,27.2,27.5
2024-10-09T13:00:00,27.3,27.1,27.5
2024-10-09T13:30:00,27.7,27.1,27.5
2024-10-09T14:00:00,28.2,27.1,27.5
2024-10-09T15:00:00,29.2,27.2,27.4
2024-10-09T15:30:00,29.7,27.3,27.4
2024-10-09T16:00:00,30.1,27.3,27.4
2024-10-09T16:30:00,30.5,27.4,27.4
2024-10-09T17:00:00,30.8,27.5,27.4
2024-10-09T17:30:00,31,27.6,27.4
2024-10-09T18:00:00,31.2,27.7,27.4
2024-10-09T18:30:00,31.3,27.9,27.4
2024-10-09T19:00:00,31.3,28,27.4
2024-10-09T19:30:00,31.3,28.1,27.5
2024-10-09T20:00:00,31.1,28.2,27.5
2024-10-09T20:30:00,30.9,28.3,27.5
2024-10-09T21:00:00,30.6,28.4,27.5
2024-10-09T21:30:00,30.3,28.4,27.5
2024-10-09T22:00:00,30,28.5,27.6
2024-10-09T22:30:00,29.8,28.5,27.6
2024-10-09T23:00:00,29.5,28.5,27.6
2024-10-09T23:30:00,29.2,28.6,27.7
2024-10-10T00:00:00,29,28.6,27.7
2024-10-10T00:30:00,28.8,28.6,27.7
2024-10-10T01:00:00,28.5,28.5,27.8
2024-10-10T01:30:00,28.3,28.5,27.8
2024-10-10T02:00:00,28.1,28.5,27.8
2024-10-10T02:30:00,27.9,28.5,27.8
2024-10-10T04:00:00,27.3,28.3,27.9
2024-10-10T04:30:00,27.1,28.3,27.9
2024-10-10T05:00:00,26.9,28.3,27.9
2024-10-10T05:30:00,26.7,28.2,27.9
2024-10-10T06:00:00,26.5,28.1,27.9
2024-10-10T06:30:00,26.3,28.1,27.9
2024-10-10T07:00:00,26.1,28,27.9
2024-10-10T07:30:00,25.9,27.9,27.9
2024-10-10T08:00:00,25.8,27.9,27.9
2024-10-10T08:30:00,25.6,27.8,27.9
2024-10-10T09:00:00,25.5,27.7,27.9
2024-10-10T09:30:00,25.4,27.6,27.9
2024-10-10T10:00:00,25.3,27.6,27.9
2024-10-10T10:30:00,25.3,27.5,27.8
2024-10-10T11:00:00,25.4,27.4,27.8
2024-10-10T11:30:00,25.6,27.4,27.8
2024-10-10T12:00:00,26,27.3,27.8
2024-10-10T12:30:00,26.4,27.3,27.8
2024-10-10T13:00:00,27,27.2,27.7
2024-10-10T13:30:00,27.6,27.2,27.7
2024-10-10T14:00:00,28.3,27.2,27.7
2024-10-10T14:30:00,29,27.2,27.7
2024-10-10T15:00:00,29.6,27.3,27.6
2024-10-10T15:30:00,30.2,27.3,27.6
2024-10-10T16:00:00,30.8,27.4,27.6
2024-10-10T16:30:00,31.3,27.5,27.6
2024-10-10T17:00:00,31.7,27.6,27.6
2024-10-10T17:30:00,32,27.7,27.6
2024-10-10T18:00:00,32.2,27.9,27.6
2024-10-10T18:30:00,32.3,28,27.6
2024-10-10T19:00:00,32.2,28.1,27.6
2024-10-10T19:30:00,32.1,28.3,27.6
2024-10-10T20:00:00,31.9,28.4,27.6
2024-10-10T20:30:00,31.7,28.5,27.6
2024-10-10T21:00:00,31.4,28.6,27.7
2024-10-10T21:30:00,31,28.7,27.7
2024-10-10T22:00:00,30.7,28.7,27.7
2024-10-10T22:30:00,30.3,28.8,27.8
2024-10-10T23:00:00,30,28.8,27.8
2024-10-10T23:30:00,29.7,28.8,27.8
2024-10-11T00:00:00,29.4,28.8,27.9
2024-10-11T00:30:00,29.1,28.8,27.9
2024-10-11T01:00:00,28.9,28.8,27.9
2024-10-11T01:30:00,28.7,28.8,27.9
2024-10-11T02:00:00,28.5,28.7,28
2024-10-11T02:30:00,28.3,28.7,28
2024-10-11T04:00:00,28,28.6,28
2024-10-11T04:30:00,27.9,28.5,28.1
2024-10-11T05:00:00,27.8,28.5,28.1
2024-10-11T05:30:00,27.7,28.4,28.1
2024-10-11T06:00:00,27.6,28.4,28.1
2024-10-11T06:30:00,27.4,28.3,28.1
2024-10-11T07:00:00,27.2,28.3,28.1
2024-10-11T07:30:00,27.1,28.3,28.1
2024-10-11T08:00:00,26.9,28.2,28.1
2024-10-11T08:30:00,26.7,28.1,28.1
2024-10-11T09:00:00,26.6,28.1,28.1
2024-10-11T09:30:00,26.5,28.1,28
2024-10-11T10:00:00,26.4,28,28
2024-10-11T10:30:00,26.4,27.9,28
2024-10-11T11:00:00,26.5,27.9,28
2024-10-11T11:30:00,26.6,27.8,28
2024-10-11T12:00:00,26.8,27.8,28
2024-10-11T12:30:00,27.1,27.7,28
2024-10-11T13:00:00,27.3,27.7,28
2024-10-11T13:30:00,27.7,27.7,27.9
2024-10-11T14:00:00,28.2,27.7,27.9
2024-10-11T14:30:00,28.7,27.7,27.9
2024-10-11T15:00:00,29.2,27.7,27.9
2024-10-11T15:30:00,29.7,27.7,27.9
2024-10-11T16:00:00,30.2,27.8,27.9
2024-10-11T16:30:00,30.6,27.8,27.9
2024-10-11T17:00:00,30.9,27.9,27.8
2024-10-11T17:30:00,31.1,28,27.8
2024-10-11T18:00:00,31.2,28.1,27.8
2024-10-11T18:30:00,31.2,28.2,27.8
2024-10-11T19:00:00,31.1,28.3,27.8
2024-10-11T19:30:00,30.9,28.4,27.8
2024-10-11T20:00:00,30.7,28.5,27.9
2024-10-11T20:30:00,30.4,28.5,27.9
2024-10-11T21:00:00,30,28.6,27.9
2024-10-11T21:30:00,29.7,28.7,27.9
2024-10-11T22:00:00,29.4,28.7,27.9
2024-10-11T22:30:00,29.1,28.7,28
2024-10-11T23:00:00,28.8,28.7,28
2024-10-11T23:30:00,28.5,28.7,28
2024-10-12T00:00:00,28.2,28.7,28
2024-10-12T00:30:00,27.9,28.6,28
2024-10-12T01:00:00,27.7,28.6,28.1
2024-10-12T01:30:00,27.4,28.5,28.1
2024-10-12T02:00:00,27.2,28.5,28.1
2024-10-12T02:30:00,26.9,28.4,28.1
2024-10-12T03:00:00,26.7,28.3,28.1
2024-10-12T04:00:00,26.3,28.2,28.1
2024-10-12T04:30:00,26.1,28.1,28.1
2024-10-12T05:00:00,25.9,28.1,28.1
2024-10-12T05:30:00,25.7,28,28.1
2024-10-12T06:00:00,25.6,27.9,28.1
2024-10-12T06:30:00,25.4,27.8,28.1
2024-10-12T07:00:00,25.2,27.7,28
2024-10-12T07:30:00,25.1,27.7,28
2024-10-12T08:00:00,25,27.6,28
2024-10-12T08:30:00,24.9,27.5,28
2024-10-12T09:00:00,24.8,27.4,28
2024-10-12T09:30:00,24.8,27.3,27.9
2024-10-12T10:00:00,24.8,27.3,27.9
2024-10-12T10:30:00,24.8,27.2,27.9
2024-10-12T11:00:00,24.9,27.1,27.8
2024-10-12T11:30:00,25.1,27.1,27.8
2024-10-12T12:00:00,25.4,27,27.8
2024-10-12T12:30:00,25.8,27,27.8
2024-10-12T13:00:00,26.3,26.9,27.7
2024-10-12T13:30:00,26.8,26.9,27.7
2024-10-12T14:00:00,27.4,26.9,27.7
2024-10-12T14:30:00,28,26.9,27.6
2024-10-12T15:00:00,28.6,26.9,27.6
2024-10-12T15:30:00,29.2,27,27.6
2024-10-12T16:00:00,29.7,27.1,27.6
2024-10-12T16:30:00,30.1,27.2,27.5
2024-10-12T17:00:00,30.5,27.3,27.5
2024-10-12T17:30:00,30.8,27.4,27.5
2024-10-12T18:00:00,31,27.5,27.5
2024-10-12T18:30:00,31.1,27.6,27.5
2024-10-12T19:00:00,31,27.7,27.5
2024-10-12T19:30:00,30.9,27.9,27.5
2024-10-12T20:00:00,30.6,28,27.5
2024-10-12T20:30:00,30.3,28.1,27.5
2024-10-12T21:00:00,30,28.2,27.6
2024-10-12T21:30:00,29.7,28.2,27.6
2024-10-12T22:00:00,29.3,28.3,27.6
2024-10-12T22:30:00,29,28.3,27.6
2024-10-12T23:00:00,28.7,28.3,27.7
2024-10-12T23:30:00,28.4,28.3,27.7
2024-10-13T00:00:00,28.1,28.3,27.7
2024-10-13T00:30:00,27.8,28.3,27.7
2024-10-13T01:00:00,27.6,28.3,27.8
2024-10-13T01:30:00,27.3,28.2,27.8
2024-10-13T02:00:00,27.1,28.2,27.8
2024-10-13T02:30:00,26.8,28.1,27.8
2024-10-13T03:00:00,26.6,28.1,27.8
2024-10-13T04:00:00,26.2,27.9,27.8
2024-10-13T04:30:00,26,27.9,27.8
2024-10-13T05:00:00,25.8,27.8,27.8
2024-10-13T05:30:00,25.6,27.7,27.8
2024-10-13T06:00:00,25.4,27.7,27.8
2024-10-13T06:30:00,25.3,27.6,27.8
2024-10-13T07:00:00,25.1,27.5,27.8
2024-10-13T07:30:00,25,27.5,27.8
2024-10-13T08:00:00,24.8,27.4,27.8
2024-10-13T08:30:00,24.7,27.3,27.8
2024-10-13T09:00:00,24.5,27.2,27.7
2024-10-13T09:30:00,24.4,27.1,27.7
2024-10-13T10:00:00,24.3,27.1,27.7
2024-10-13T10:30:00,24.3,27,27.7
2024-10-13T11:00:00,24.4,26.9,27.6
2024-10-13T11:30:00,24.6,26.8,27.6
2024-10-13T12:00:00,25,26.8,27.6
2024-10-13T12:30:00,25.5,26.7,27.6
2024-10-13T13:00:00,26,26.7,27.5
2024-10-13T13:30:00,26.6,26.7,27.5
2024-10-13T14:00:00,27.2,26.6,27.5
2024-10-13T14:30:00,27.8,26.7,27.4
2024-10-13T15:00:00,28.4,26.7,27.4
2024-10-13T15:30:00,29,26.7,27.4
2024-10-13T16:00:00,29.6,26.8,27.4
2024-10-13T16:30:00,30.1,26.9,27.3
2024-10-13T17:00:00,30.5,27,27.3
2024-10-13T17:30:00,30.8,27.2,27.3
2024-10-13T18:00:00,31,27.3,27.3
2024-10-13T18:30:00,31.1,27.4,27.3
2024-10-13T19:00:00,31,27.6,27.3
2024-10-13T19:30:00,30.9,27.7,27.3
2024-10-13T20:00:00,30.7,27.8,27.3
2024-10-13T20:30:00,30.3,27.9,27.4
2024-10-13T21:00:00,30,28,27.4
2024-10-13T21:30:00,29.7,28.1,27.4
2024-10-13T22:00:00,29.3,28.1,27.4
2024-10-13T22:30:00,29,28.2,27.5
2024-10-13T23:00:00,28.6,28.2,27.5
2024-10-13T23:30:00,28.3,28.2,27.5
2024-10-14T00:00:00,28,28.2,27.5
2024-10-14T00:30:00,27.7,28.2,27.6
2024-10-14T01:00:00,27.4,28.1,27.6
2024-10-14T01:30:00,27.2,28.1,27.6
2024-10-14T02:00:00,26.9,28.1,27.6
2024-10-14T02:30:00,26.7,28,27.7
2024-10-14T03:00:00,26.4,27.9,27.7
2024-10-14T03:30:00,26.2,27.9,27.7
2024-10-14T04:00:00,26,27.8,27.7
2024-10-14T04:30:00,25.8,27.7,27.7
2024-10-14T05:00:00,25.6,27.7,27.7
2024-10-14T05:30:00,25.4,27.6,27.7
2024-10-14T06:00:00,25.2,27.5,27.7
2024-10-14T06:30:00,25,27.5,27.7
2024-10-14T07:00:00,24.8,27.4,27.7
2024-10-14T07:30:00,24.6,27.3,27.7
2024-10-14T08:00:00,24.5,27.2,27.6
2024-10-14T08:30:00,24.3,27.1,27.6
2024-10-14T09:00:00,24.1,27,27.6
2024-10-14T09:30:00,24,27,27.6
2024-10-14T10:00:00,23.9,26.9,27.5
2024-10-14T10:30:00,23.9,26.8,27.5
2024-10-14T11:00:00,24,26.7,27.5
2024-10-14T11:30:00,24.2,26.6,27.5
2024-10-14T12:00:00,24.6,26.6,27.4
2024-10-14T12:30:00,25,26.5,27.4
2024-10-14T13:00:00,25.5,26.5,27.4
2024-10-14T13:30:00,26,26.4,27.3
2024-10-14T14:00:00,26.6,26.4,27.3
2024-10-14T14:30:00,27.2,26.4,27.3
2024-10-14T15:00:00,27.8,26.4,27.3
2024-10-14T15:30:00,28.3,26.5,27.2
2024-10-14T16:00:00,28.9,26.5,27.2
2024-10-14T16:30:00,29.3,26.6,27.2
2024-10-14T17:00:00,29.7,26.7,27.2
2024-10-14T17:30:00,30,26.8,27.1
2024-10-14T18:00:00,30.3,27,27.1
2024-10-14T18:30:00,30.4,27.1,27.1
2024-10-14T19:00:00,30.3,27.2,27.1
2024-10-14T19:30:00,30.2,27.3,27.1
2024-10-14T20:00:00,30,27.4,27.1
2024-10-14T20:30:00,29.8,27.5,27.1
2024-10-14T21:00:00,29.5,27.6,27.2
2024-10-14T21:30:00,29.2,27.7,27.2
2024-10-14T22:00:00,28.9,27.7,27.2
2024-10-14T22:30:00,28.6,27.8,27.2
2024-10-14T23:00:00,28.3,27.8,27.3
2024-10-14T23:30:00,28.1,27.8,27.3
2024-10-15T00:00:00,27.8,27.8,27.3
2024-10-15T00:30:00,27.5,27.8,27.3
2024-10-15T01:00:00,27.3,27.8,27.3
2024-10-15T01:30:00,27,27.7,27.4
2024-10-15T02:00:00,26.8,27.7,27.4
2024-10-15T03:30:00,26.2,27.6,27.4
2024-10-15T04:00:00,26,27.5,27.4
2024-10-15T04:30:00,25.9,27.5,27.4
2024-10-15T05:00:00,25.7,27.4,27.4
2024-10-15T05:30:00,25.5,27.3,27.4
2024-10-15T06:00:00,25.3,27.3,27.4
2024-10-15T06:30:00,25.2,27.2,27.4
2024-10-15T07:00:00,25,27.2,27.4
2024-10-15T07:30:00,24.9,27.1,27.4
2024-10-15T08:00:00,24.7,27,27.4
2024-10-15T08:30:00,24.6,26.9,27.4
2024-10-15T09:00:00,24.4,26.9,27.4
2024-10-15T09:30:00,24.3,26.8,27.3
2024-10-15T10:00:00,24.2,26.7,27.3
2024-10-15T10:30:00,24.2,26.7,27.3
2024-10-15T11:00:00,24.3,26.6,27.3
2024-10-15T11:30:00,24.5,26.5,27.3
2024-10-15T12:00:00,24.8,26.5,27.2
2024-10-15T12:30:00,25.3,26.4,27.2
